	Domain	Phylum	Class	Order	Family	Genus	Species
OTU3957	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Hygrocybe_pratensis_SH006361.07FU
OTU3964	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Omphalotus_japonicus_SH223184.07FU
OTU3970	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Saccharomycetales	f:Saccharomycetales_fam_Incertae_sedis	g:Starmerella	s:Pacispora_scintillans_SH204420.07FU
OTU3978	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Peziza	s:Peziza_varia_SH190308.07FU
OTU3982	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Ogataea_polymorpha_SH463482.07FU
OTU3990	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Saccharomycetales_fam_Incertae_sedis	g:Starmerella	s:Hanseniaspora_uvarum_SH481997.07FU
OTU3992	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Inocybe_godeyi_SH001635.07FU
OTU3996	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Microbotryaceae	g:Microbotryum	s:Microbotryum_scabiosae_SH186558.07FU
OTU4004	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Xylariaceae	g:Massaria	s:Massaria_mediterranea_SH209683.07FU
OTU4016	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	s:Mortierella_wolfii_SH209179.07FU
OTU4033	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Inocybe	s:Xanthoparmelia_saxeti_SH217672.07FU
OTU4037	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Gymnopus	s:Dacrymyces_pinacearum_SH458974.07FU
OTU4041	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Hydnobolites	s:Microcera_coccophila_SH216424.07FU
OTU4042	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Russula	s:Mucor_piriformis_SH642290.07FU
OTU4043	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Russula	s:Russula_violacea_SH185333.07FU
OTU4054	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Pucciniales	f:Pucciniaceae	g:Endophyllum	s:Endophyllum_osteospermi_SH191563.07FU
OTU4056	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Lentinus	s:Auritella_arenicolens_SH208412.07FU
OTU4102	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Cantharellaceae	g:Pseudocraterellus	s:Bankera_violascens_SH185922.07FU
OTU4109	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Uredinella_coccidiophaga_SH478070.07FU
OTU4123	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	s:Thelephora_palmata_SH178636.07FU
OTU4124	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Lentinula_lateritia_SH023783.07FU
OTU4128	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Marasmiaceae	g:Marasmius	s:Marasmius_capillaris_SH190962.07FU
OTU4138	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Cortinarius_caninus_SH196670.07FU
OTU4145	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Scleroderma	s:Dirina_sorocarpa_SH188142.07FU
OTU4150	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Jimtrappea	s:Jimtrappea_guyanensis_SH215993.07FU
OTU4176	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Pezizales	f:Pyronemataceae	g:Fibroporia	s:Fibroporia_citrina_SH178792.07FU
OTU4179	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Russula_atroglauca_SH523822.07FU
OTU4180	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Capnodiales	f:Mycosphaerellaceae	g:Mycosphaerella	s:Rhytisma_panamense_SH459842.07FU
OTU4190	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Saccharomycetales	f:Boletaceae	g:Kazachstania	s:Calathella_mangrovei_SH482053.07FU
OTU4201	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Lyophyllaceae	g:Calocybe	s:Podoscypha_fulvonitens_SH494597.07FU
OTU4205	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Acaulosporaceae	g:Auricularia	s:Malassezia_globosa_SH184036.07FU
OTU4206	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Hymenochaetaceae	g:Asterodon	s:Asterodon_ferruginosus_SH533922.07FU
OTU4208	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	g:Marasmius	s:Mycena_algeriensis_SH220730.07FU
OTU4209	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Capnodiales	f:Boletaceae	g:Octaviania	s:Octaviania_hesperi_SH134508.07FU
OTU4210	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Pezizales	f:Pyronemataceae	g:Genabea	s:Genabea_fragilis_SH195287.07FU
OTU4216	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Cantharellaceae	g:Pseudocraterellus	s:Ceriporia_reticulata_SH025393.07FU
OTU4217	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Phylloporus	s:Morchella_diminutiva_SH175257.07FU
OTU4218	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Octaviania	s:Octaviania_japonimontana_SH215372.07FU
OTU4239	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Odontia	s:Odontia_duemmeri_SH018625.07FU
OTU4243	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Penicillium_chrysogenum_SH495026.07FU
OTU4262	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Rhizophagus	s:Rhizophagus_intraradices_SH495706.07FU
OTU4263	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Cortinarius	s:Haloaleurodiscus_mangrovei_SH472274.07FU
OTU4306	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Glomerales	f:Glomeraceae	g:Pseudocraterellus	s:Trichoderma_asperellum_SH471973.07FU
OTU4332	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pezizaceae	g:Entoloma	s:Terfezia_alsheikhii_SH190069.07FU
OTU4353	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Saccharomycetaceae	g:Saccharomyces	s:Saccharomyces_cerevisiae_SH631416.07FU
OTU4355	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Pucciniales	f:Russulaceae	g:Russula	s:Pucciniastrum_fagi_SH177610.07FU
OTU4370	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Septobasidiaceae	g:Uredinella	s:Uredinella_coccidiophaga_SH478070.07FU
OTU4377	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Russula	s:Corynascella_humicola_SH641990.07FU
OTU4386	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	f:Roccellaceae	g:Dirina	s:Dirina_immersa_SH007559.07FU
OTU4392	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Octaviania	s:Octaviania_japonimontana_SH215372.07FU
OTU4396	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Entoloma_paludicola_SH181030.07FU
OTU4397	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Podoscypha_fulvonitens_SH494597.07FU
OTU4400	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Cortinarius_microglobisporus_SH222804.07FU
OTU4402	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Kamienskia	s:Kamienskia_bistrata_SH219216.07FU
OTU4406	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Cortinarius	s:Peltigera_isidiophora_SH011226.07FU
OTU4417	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Entoloma_paludicola_SH181030.07FU
OTU4422	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Otidea_nannfeldtii_SH215839.07FU
OTU4425	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	g:Russula	s:Inocybe_fuscata_SH523240.07FU
OTU4449	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Pleurotheciaceae	g:Pleurotheciella	s:Kamienskia_divaricata_SH641510.07FU
OTU4483	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Bankeraceae	g:Phellodon	s:Phellodon_fuligineoalbus_SH185914.07FU
OTU4492	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Parasola	s:Physalacria_lacrymispora_SH496390.07FU
OTU4498	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Zygosaccharomyces	s:Zygosaccharomyces_lentus_SH028345.07FU
OTU4499	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Hymenochaete	s:Setophoma_terrestris_SH488226.07FU
OTU4507	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Amanita	s:Amanita_altipes_SH179043.07FU
OTU4509	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Cladorrhinum_bulbillosum_SH494086.07FU
OTU4520	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Parmeliaceae	g:Bryoria	s:Bryoria_nadvornikiana_SH208107.07FU
OTU4527	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Pseudotomentella	s:Curvularia_robusta_SH534620.07FU
OTU4532	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Leccinum	s:Leccinum_scabrum_SH209698.07FU
OTU4552	d:Fungi	p:Calcarisporiellomycota	c:Calcarisporiellomycetes	o:Calcarisporiellales	f:Calcarisporiellaceae	g:Calcarisporiella	s:Phylloporus_bellus_SH209930.07FU
OTU4569	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Odontia	s:Odontia_fibrosa_SH003404.07FU
OTU4570	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Moniliophthora	s:Cryptomarasmius_micraster_SH488905.07FU
OTU4584	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Antrodia_heteromorpha_SH198726.07FU
OTU4592	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Entoloma	s:Galerella_nigeriensis_SH029670.07FU
OTU4610	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Typhula	s:Typhula_maritima_SH209643.07FU
OTU4613	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Physalacriaceae	g:Cryptomarasmius	s:Cryptomarasmius_exustoides_SH006276.07FU
OTU4616	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Bankeraceae	g:Phellodon	s:Phellodon_confluens_SH178698.07FU
OTU4622	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	f:Ophiostomataceae	g:Scolecostigmina	s:Scolecostigmina_palmivora_SH022092.07FU
OTU4625	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Ustilago	s:Ustilago_bromina_SH001205.07FU
OTU4628	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Entorrhiza	s:Entorrhiza_aschersoniana_SH523879.07FU
OTU4631	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Hydnodontaceae	g:Fomitopsis	s:Fomitopsis_niveomarginata_SH213129.07FU
OTU4641	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Hamamotoa	s:Hamamotoa_lignophila_SH643727.07FU
OTU4646	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Gomphaceae	g:Ramaria	s:Polychytrium_aggregatum_SH457245.07FU
OTU4662	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Kazachstania_bulderi_SH219552.07FU
OTU4689	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Morchellaceae	g:Morchella	s:Morchella_tridentina_SH495733.07FU
OTU4690	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Rhodocollybia_clavipes_SH478350.07FU
OTU4717	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Xylariaceae	g:Tolypocladium	s:Tolypocladium_inflatum_SH184971.07FU
OTU4724	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Russula	s:Russula_tricholomopsis_SH180380.07FU
OTU4725	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Saccharomycetales_fam_Incertae_sedis	g:Candida	s:Candida_tropicalis_SH495491.07FU
OTU4732	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pezizaceae	g:Pachyphloeus	s:Arthrobotrys_brochopaga_SH020941.07FU
OTU4735	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreaceae	g:Acidothrix	s:Acidothrix_acidophila_SH488867.07FU
OTU4741	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Tomentella	s:Inocybe_gymnocarpa_SH210566.07FU
OTU4745	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Mycosphaerellaceae	g:Pseudocercospora	s:Cunninghamella_homothallica_SH201933.07FU
OTU4746	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Clavulinaceae	g:Endogone	s:Sistotrema_coroniferum_SH015792.07FU
OTU4752	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Endoraecium_irroratum_SH527102.07FU
OTU4753	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Odontia	s:Odontia_fibrosa_SH003404.07FU
OTU4759	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Hymenochaetaceae	g:Wickerhamomyces	s:Wickerhamomyces_onychis_SH186048.07FU
OTU4762	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Boletales	f:Boletaceae	g:Mycocalicium	s:Mycocalicium_subtile_SH215018.07FU
OTU4775	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Tilletia	s:Tilletia_mactaggartii_SH011725.07FU
OTU4780	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Otidea_papillata_SH474693.07FU
OTU4781	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Lactifluus	s:Lactifluus_pseudoluteopus_SH492515.07FU
OTU4785	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU4799	d:Fungi	p:Basidiomycota	c:Pucciniomycetes	o:Rhizophydiales	f:Globomycetaceae	g:Globomyces	s:Pachnocybe_ferruginea_SH472281.07FU
OTU4813	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Glomerales	f:Claroideoglomeraceae	g:Claroideoglomus	s:Lentinula_edodes_SH023782.07FU
OTU4821	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pyronemataceae	g:Amanita	s:Septobasidium_hainanense_SH029169.07FU
OTU4822	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Starmerella	s:Conocybe_pubescens_SH221744.07FU
OTU4829	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Anaeromyces_mucronatus_SH191007.07FU
OTU4832	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Massariaceae	g:Massaria	s:Massaria_mediterranea_SH209683.07FU
OTU4837	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Serendipitaceae	g:Russula	s:Kazachstania_aquatica_SH456370.07FU
OTU4838	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Saccharomycetales_fam_Incertae_sedis	g:Starmerella	s:Puccinia_brachypodii_SH491894.07FU
OTU4856	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Mycosphaerellaceae	g:Trechispora	s:Genea_fageticola_SH527910.07FU
OTU4860	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Tomentella	s:Trichoderma_lixii_SH464616.07FU
OTU4867	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Scleroderma	s:Hamamotoa_lignophila_SH643727.07FU
OTU4873	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Sphaerobolus_stellatus_SH217577.07FU
OTU4885	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pyronemataceae	g:Genabea	s:Genabea_fragilis_SH195287.07FU
OTU4894	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pluteaceae	g:Volvariella	s:Lachancea_dasiensis_SH201545.07FU
OTU4899	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Gymnopus	s:Asterostroma_cervicolor_SH010288.07FU
OTU4900	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Bambusaria_bambusae_SH523126.07FU
OTU4902	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Cyptotrama_chrysopepla_SH493860.07FU
OTU4911	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Pucciniales	f:Mortierellaceae	g:Mortierella	s:Phylloporus_rubeolus_SH210310.07FU
OTU4925	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Ambispora	s:Ambispora_leptoticha_SH026998.07FU
OTU4926	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Geastraceae	g:Geastrum	s:Entoloma_politum_SH181011.07FU
OTU4930	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Thelephoraceae	g:Aleurodiscus	s:Aleurodiscus_wakefieldiae_SH641571.07FU
OTU4959	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Orbiliales	f:Orbiliaceae	g:Arthrobotrys	s:Arthrobotrys_oligospora_SH221770.07FU
OTU4962	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Pyronemataceae	g:Antrodia	s:Otidea_platyspora_SH527032.07FU
OTU4984	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Russula	s:Degeliella_versicolor_SH474318.07FU
OTU4987	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Capnodiales	f:Boletaceae	g:Pseudocercospora	s:Cladosporium_cladosporioides_SH631400.07FU
OTU1	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Ascobolaceae	UNKNOWN	UNKNOWN
OTU2	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Lentitheciaceae	g:Darksidea	s:Darksidea_alpha_SH523871.07FU
OTU3	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Xylariaceae	g:Hypoxylon	UNKNOWN
OTU4	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Coniochaetales	f:Coniochaetaceae	g:Coniochaeta	s:Coniochaeta_ligniaria_SH020889.07FU
OTU5	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	g:Alternaria	s:Ascochyta_rabiei_SH207247.07FU
OTU6	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Multifurca	s:Botryobasidium_candicans_SH190258.07FU
OTU7	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU9	d:Fungi	p:Ascomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU10	d:Fungi	p:Basidiomycota	c:Malasseziomycetes	o:Malasseziales	f:Malasseziaceae	g:Malassezia	s:Malassezia_restricta_SH176394.07FU
OTU11	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Ceratobasidium	s:Thanatephorus_cucumeris_SH030651.07FU
OTU12	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU13	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Corticiales	f:Corticiaceae	g:Rhizochaete	s:Rhizochaete_fouquieriae_SH007649.07FU
OTU14	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Crepidotaceae	g:Crepidotus	s:Crepidotus_malachioides_SH213808.07FU
OTU15	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Preussia_terricola_SH215538.07FU
OTU16	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Coprinopsis	s:Coprinopsis_episcopalis_SH030842.07FU
OTU17	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Tubeufiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU18	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Alternaria_tellustris_SH216786.07FU
OTU19	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Hymenochaetaceae	g:Hymenochaete	s:Hymenochaete_acerosa_SH175084.07FU
OTU20	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Dothideales	f:Aureobasidiaceae	g:Aureobasidium	s:Aureobasidium_subglaciale_SH376402.07FU
OTU22	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Kalaharituber	s:Kalaharituber_pfeilii_SH186925.07FU
OTU23	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Bolbitiaceae	UNKNOWN	UNKNOWN
OTU24	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Coprinus	s:Coprinus_cordisporus_SH018069.07FU
OTU25	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Westerdykella	s:Westerdykella_multispora_SH006651.07FU
OTU26	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Coprinus	s:Coprinus_littoralis_SH641770.07FU
OTU28	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporales_fam_Incertae_sedis	g:Pseudorobillarda	s:Pseudorobillarda_siamensis_SH181601.07FU
OTU29	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Ascomycota_fam_Incertae_sedis	g:Retroconis	s:Retroconis_fusiformis_SH195334.07FU
OTU30	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Chaetosphaeronema	UNKNOWN
OTU31	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Boletales	f:Aspergillaceae	g:Penicillium	s:Pleurotus_populinus_SH490098.07FU
OTU32	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Massarinaceae	g:Semifissispora	s:Semifissispora_rotundata_SH491572.07FU
OTU33	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	s:Curvularia_tuberculata_SH187579.07FU
OTU34	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	g:Pholiota	s:Hemipholiota_heteroclita_SH219757.07FU
OTU35	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporales_fam_Incertae_sedis	g:Matsushimamyces	s:Matsushimamyces_bohaniensis_SH488538.07FU
OTU36	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Thanatephorus	s:Thanatephorus_cucumeris_SH218665.07FU
OTU37	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Leucoagaricus	s:Leucoagaricus_gongylophorus_SH175453.07FU
OTU38	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU39	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Bolbitiaceae	g:Conocybe	s:Conocybe_pubescens_SH221744.07FU
OTU40	d:Fungi	p:Basidiomycota	c:Malasseziomycetes	o:Malasseziales	f:Malasseziaceae	g:Malassezia	s:Malassezia_restricta_SH176395.07FU
OTU41	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Dominikia	s:Dioszegia_changbaiensis_SH209715.07FU
OTU42	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Leucopaxillus	s:Leucopaxillus_mirabilis_SH210134.07FU
