"","Row.names","NMDS1","NMDS2","Domain","Phylum","Class","Order","Family","Genus","Species"
"1341","OTU3230",-0.14353080507119,-0.022652937849691,"Fungi","Ascomycota","dummy_class_Retroconis","dummy_order_Retroconis","dummy_family_Retroconis","Retroconis","unk"
"1342","OTU3232",-0.192812163370392,0.0642199473493131,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1343","OTU3237",-0.0508176660834823,0.0135266671818455,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Acremonium","Acremonium","unk"
"1344","OTU3239",-0.123485929877489,0.0284215514927292,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Scytalidium","dummy_family_Scytalidium","Scytalidium","Scytalidium_sphaerosporum"
"1345","OTU324",0.0340208324865786,0.18754867734009,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1346","OTU3240",-0.0104818478331615,-0.180211454398919,"Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","unk"
"1347","OTU3241",0.0990451560170666,-0.0311229894296925,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1348","OTU3248",0.336973762109049,-0.0797952551544316,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"1349","OTU325",0.0888851597233864,-0.110304298137515,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","unk"
"1350","OTU3250",0.0113674326619986,0.0161628214624418,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1351","OTU3253",-0.365120935145556,0.140231783756552,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1352","OTU326",0.505620876956759,0.12180699159243,"Fungi","unk","unk","unk","unk","unk","unk"
"1353","OTU3265",0.514607570897858,-0.396350019862695,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","unk"
"1354","OTU3267",0.725062616003237,0.401366130439752,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"1355","OTU327",-0.327320390254809,0.0371967338199651,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1356","OTU3271",0.131953835974805,-0.271846809426671,"Fungi","Ascomycota","Sordariomycetes","unk","unk","unk","unk"
"1357","OTU3273",0.883151157536435,-0.0893294390796039,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1358","OTU3276",0.139453548662247,-0.280003460410424,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"1359","OTU328",0.143594569821409,-0.171727592852747,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_solani"
"1360","OTU3280",0.291187135138039,-0.0730207907282779,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"1361","OTU3281",0.0301766853931153,-0.148479768209094,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1362","OTU3283",0.0178394455363552,-0.0593933123205713,"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","dummy_family_Rhodotorula","Rhodotorula","Rhodotorula_mucilaginosa"
"1363","OTU329",-0.0958939149526458,-0.00918770681924978,"Fungi","Zygomycota","dummy_class_Mucorales","Mucorales","Umbelopsidaceae","Umbelopsis","Umbelopsis_vinacea"
"1364","OTU3293",-0.194560658667826,-0.149634892128325,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"1365","OTU3294",-0.157755864605351,0.221604304284781,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1366","OTU3298",-0.231578417060933,0.197660559047565,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1367","OTU33",0.141254171052801,0.0841307963102272,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","unk"
"1368","OTU330",0.327557016504825,0.336737643289481,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"1369","OTU3300",-0.123477411139556,-0.00541924678155065,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1370","OTU3302",0.629090937050353,-0.44888666546356,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"1371","OTU3306",-0.12311255400631,0.0890248802307235,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Acremonium","Acremonium","unk"
"1372","OTU3308",0.813173326224032,-0.470697477354478,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","unk"
"1373","OTU331",-0.0600672981680045,0.295889056049011,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","unk","unk"
"1374","OTU3310",-0.204484443259418,-0.0017783496125824,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Cercospora","unk"
"1375","OTU3313",-0.0780678839822943,0.119103545932037,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","unk"
"1376","OTU3314",-0.0633066514684554,0.081372255556754,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","unk"
"1377","OTU3315",0.627949070155346,-0.450568496445153,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","unk"
"1378","OTU3316",0.60311669271144,-0.50973490692143,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Eutypa","unk"
"1379","OTU3317",-0.0221943874239267,-0.271314352427638,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","unk"
"1380","OTU332",0.0307883069519964,-0.243067202128066,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","unk","unk"
"1381","OTU3320",-0.00623753114709293,0.0115211702074152,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"1382","OTU3323",0.0105948659825382,0.251703498341953,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1383","OTU3324",-0.185131471565358,0.0583102353435219,"Fungi","Ascomycota","Dothideomycetes","dummy_order_Eremomycetaceae","Eremomycetaceae","Arthrographis","Arthrographis_arxii"
"1384","OTU3326",-0.216352356099693,-0.000271712252109696,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1385","OTU3327",-0.128183367555554,0.0725309638458812,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","unk"
"1386","OTU3328",0.483174221978856,0.373729195877148,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1387","OTU3329",-0.191234237581193,0.0833827714351927,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"1388","OTU333",0.29052553402506,-0.229999567456263,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"1389","OTU3330",0.242617463081404,0.126317819653106,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1390","OTU3332",0.00767990023124927,0.0151905820576496,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1391","OTU3338",0.145659983425447,-0.286753548624019,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","unk"
"1392","OTU334",-0.070476631629122,-0.0821994506870353,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Corticium","unk"
"1393","OTU3341",0.670436188966578,-0.503315376383167,"Fungi","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Spizellomyces_lactosolyticus"
"1394","OTU3343",0.557686071326126,-0.442180877164292,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1395","OTU3344",0.433276420562807,0.555310240356015,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","unk"
"1396","OTU3346",0.0280186465622749,0.0205530109985327,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"1397","OTU335",-0.220257805952482,0.0859758420848925,"Fungi","Ascomycota","Eurotiomycetes","unk","unk","unk","unk"
"1398","OTU3353",-0.0991798068399736,-0.0577746143282841,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1399","OTU3357",-0.0803076102893501,-0.0749371585408469,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Crepidotus","unk"
"1400","OTU3358",0.660296279192146,0.418758669175241,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Myrothecium","Myrothecium","unk"
"1401","OTU3359",-0.0167353868513783,0.0164625777514221,"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","unk"
"1402","OTU336",0.0464588388204494,-0.0846249422930194,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"1403","OTU3365",0.662223379491086,0.369876869414923,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","unk"
"1404","OTU3367",-0.149793198659935,0.088506203776909,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"1405","OTU3368",-0.118671698426095,0.014489694001575,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1406","OTU3369",0.0139200528546265,0.00325185303834374,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unk","unk"
"1407","OTU337",0.304258308969865,0.0504179566575898,"Fungi","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Spizellomyces_pseudodichotomus"
"1408","OTU3371",-0.0929034280334056,0.123440428277739,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","unk"
"1409","OTU3373",-0.0816026809219403,0.1013901526727,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1410","OTU3374",-0.106551391850112,0.12955854160916,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1411","OTU3376",0.0921676419789207,-0.228575538656565,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"1412","OTU338",0.442767873599623,0.106357604868854,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"1413","OTU3381",-0.00342282929176799,0.219350008231064,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1414","OTU3385",-0.135766088540129,-0.0390568249566506,"Fungi","Ascomycota","Sordariomycetes","dummy_order_Nigrospora","dummy_family_Nigrospora","Nigrospora","Nigrospora_oryzae"
"1415","OTU3386",0.239346976046706,-0.0399145991680958,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1416","OTU3389",0.542805723854704,0.308957847611567,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"1417","OTU339",0.0457039193090691,-0.325947888368566,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Muscodor","unk"
"1418","OTU3390",-0.182926851094636,0.0231797283777677,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"1419","OTU3391",-0.212901784702371,-0.000709763984722779,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella","unk"
"1420","OTU3393",-0.131976503945677,-0.0997744303385847,"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","unk"
"1421","OTU3394",0.135183286539768,-0.119644913193674,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1422","OTU3397",0.0290408349508945,-0.0120643594848152,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_variabilis"
"1423","OTU3399",-0.162144225880555,0.0131819591356687,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Simocybe","unk"
"1424","OTU34",-0.0224233786704705,-0.0450450964376894,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","unk"
"1425","OTU340",0.0885968719469092,-0.125698469737507,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1426","OTU3401",-0.109340222676278,0.0705494440746532,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Cryptosphaeria","Cryptosphaeria_pullmanensis"
"1427","OTU3402",0.164525285452824,0.24903637449917,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","unk"
"1428","OTU3405",0.254975895806472,-0.0676630745367365,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Penicillium_ilerdanum"
"1429","OTU3407",0.0410213459553725,0.186355820625359,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1430","OTU341",0.267973495740095,0.535387112376585,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unk","unk"
"1431","OTU3411",0.576213129627117,0.385844126588805,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1432","OTU3412",-0.0812136764045485,-0.122742835973092,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1433","OTU342",0.228706720732785,-0.095066070051369,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","unk","unk"
"1434","OTU3420",-0.148910047826666,0.086489125866988,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1435","OTU3422",-0.0670601322866686,0.0726875770493773,"Fungi","Chytridiomycota","Chytridiomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","unk"
"1436","OTU3423",-0.0123105313406373,0.0099199883319043,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1437","OTU3424",-0.067156365170734,0.00504803641046767,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","unk"
"1438","OTU343",-0.095306409373884,0.237085237279654,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"1439","OTU3431",-0.0546095813893718,-0.0130711317853435,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"1440","OTU3432",0.0102827671898707,0.197044982130953,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1441","OTU3435",0.609616242891328,0.343514998263954,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1442","OTU3436",-0.156508707929775,0.010470915297307,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"1443","OTU3437",-0.0625872856489335,-0.0132896664559427,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1444","OTU3438",0.260672074153228,0.0424148135832783,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","unk"
"1445","OTU3439",0.207387612347942,-0.0606220419313941,"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces_shapotouensis"
"1446","OTU344",-0.344282176458233,0.117915907109982,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"1447","OTU3441",-0.0273274080726017,0.0760558540345917,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","unk"
"1448","OTU3444",-0.0167353868513783,0.0164625777514221,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unk"
"1449","OTU3445",-0.0639828764501191,0.00669485290274393,"Fungi","Ascomycota","Dothideomycetes","dummy_order_Pseudoperisporiaceae","Pseudoperisporiaceae","Bryochiton","unk"
"1450","OTU3446",0.54931528900006,-0.401551781269383,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","unk"
"1451","OTU3447",-0.0421786732619999,0.0290001147110823,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1452","OTU3448",-0.124173989685109,-0.00942242932714752,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1453","OTU3451",-0.106278565494856,0.108130525448117,"Fungi","Chytridiomycota","Chytridiomycetes","unk","unk","unk","unk"
"1454","OTU3452",0.297725062559516,0.108019055006116,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1455","OTU3454",-0.0534587102048219,-0.0130396057664495,"Fungi","Ascomycota","dummy_class_Mycochlamys","dummy_order_Mycochlamys","dummy_family_Mycochlamys","Mycochlamys","unk"
"1456","OTU3455",0.499991995699484,0.404291673125867,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1457","OTU346",-0.164107048025045,0.00791252367965704,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Schizoparmaceae","Pilidiella","Pilidiella_quercicola"
"1458","OTU3461",0.110116018587524,-0.248096105619946,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Myxotrichaceae","Myxotrichaceae","Pseudogymnoascus","unk"
"1459","OTU3463",0.0557023336957545,0.206583287122716,"Fungi","Ascomycota","Dothideomycetes","dummy_order_Minutisphaeraceae","Minutisphaeraceae","Minutisphaera","unk"
"1460","OTU3464",-0.160792281241737,-0.00500978241209245,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"1461","OTU3466",0.0921676419789207,-0.228575538656565,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1462","OTU3467",-0.0429061973902159,0.0176321606211524,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","unk"
"1463","OTU3468",-0.171637122506912,-0.00318524131935955,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","unk"
"1464","OTU3469",-0.0511553358898429,-0.125653948127508,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1465","OTU347",-0.134243543577826,0.268435667051826,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_irregularis"
"1466","OTU3470",-0.26183089912617,0.196275292023731,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1467","OTU3477",0.556429920446528,-0.333000543452777,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Eutypa","unk"
"1468","OTU348",-0.0536859796300245,0.0604382589169955,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1469","OTU3480",-0.0179751821404263,-0.195208396162085,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia","unk"
"1470","OTU3486",-0.172685890387645,0.0182531726173084,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1471","OTU3488",-0.142949743863065,0.072876052076525,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"1472","OTU3489",-0.0526434958323743,-0.0725123657770798,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_chlamydosporigena"
"1473","OTU349",0.327003152208173,0.0718832498139879,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"1474","OTU3490",-0.180515245968882,0.0398897544673915,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1475","OTU3495",0.160205827286985,-0.130617764049538,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","unk"
"1476","OTU35",0.116577916446169,-0.00351269469885387,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"1477","OTU350",-0.219508149808986,-0.0292317001226182,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","unk"
