"","OTU","fungi.Grass.BOGR.1","fungi.Ecotone.LATR.8","fungi.Ecotone.PLJA.8","fungi.Ecotone.PLJA.1","fungi.Grass.BOER.4","fungi.Grass.BOER.7","fungi.Ecotone.LATR.5","fungi.Grass.PLJA.6","fungi.Shrub.LATR.8","fungi.Grass.BOGR.7","fungi.Ecotone.BOER.4","fungi.Ecotone.BOER.7","fungi.Ecotone.PLJA.5","fungi.Ecotone.LATR.4","fungi.Grass.PLJA.5","fungi.Grass.PLJA.1","fungi.Grass.BOGR.4","fungi.Ecotone.PLJA.3","fungi.Shrub.LATR.3","fungi.Grass.BOGR.5","fungi.Ecotone.BOER.3","fungi.Ecotone.BOER.8","fungi.Ecotone.LATR.6","fungi.Grass.BOER.6","fungi.Grass.PLJA.2","fungi.Shrub.LATR.7","fungi.Shrub.LATR.5","fungi.Grass.BOER.5","fungi.Ecotone.LATR.2","fungi.Ecotone.LATR.3","fungi.Shrub.LATR.6","fungi.Ecotone.BOER.2","fungi.Ecotone.LATR.7","fungi.Ecotone.PLJA.7","fungi.Grass.BOGR.3","fungi.Shrub.LATR.2","fungi.Shrub.LATR.4","fungi.Ecotone.BOER.1","fungi.Ecotone.BOER.5","fungi.Grass.PLJA.7","fungi.Grass.BOER.2","fungi.Grass.BOGR.8","fungi.Grass.BOGR.6","fungi.Ecotone.BOER.6","fungi.Grass.PLJA.8","fungi.Grass.BOGR.2","fungi.Grass.BOER.8","fungi.Grass.PLJA.3","fungi.Shrub.LATR.1","fungi.Grass.BOER.3","fungi.Ecotone.LATR.1","fungi.Ecotone.PLJA.6","fungi.Ecotone.PLJA.2","fungi.Grass.BOER.1","fungi.Ecotone.PLJA.4","fungi.Grass.PLJA.4"
"1941","OTU1422",0,0,0,0,0,5.873016268,0,3.642771142,0,0,0,0,0,0,3.933312687,0,0,0,0,0,0,0,0,0,0,0,0,5.839050133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.537174094,0,0,0,6.619563536,0,0,0,0,0,0
"1942","OTU1945",0,0,0,0,0,0,0,4.276095508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.053676033,0,0,0,0,3.884865161,0,0,0,0,0,0,0,0,0,4.967307276,2.889604284,0,0,0,0,0
"1943","OTU2451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.352408474,0
"1944","OTU4596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.445973725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1945","OTU2070",0,0,0,0,0,0,0,0,5.279067409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.368946619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1946","OTU3482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68939308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1947","OTU832",0,0,0,0,0,0,0,0,0,5.579728734,0,0,0,0,0,0,5.508042979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.231427654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.712210003
"1948","OTU4916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048389678,0,0,0,0,0,2.466488087,0,0,0,0,0,0,0,0,0,0,0,0,2.78318406,0,0,0,0,0,0,0,0,2.582079002,0,0,0,0,0,0,0,0,0,0,0,0,0
"1949","OTU1397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738878814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1950","OTU2262",0,0,0,0,0,0,0,0,4.071193326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.210348311,0,5.501378759,0,0,0,3.630485737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1951","OTU1937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.398661086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.013499262,0,0,0,0,0,0,0
"1952","OTU1164",0,0,0,0,0,0,0,0,0,0,0,4.570764082,0,0,4.193604309,0,0,2.311343213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.630485737,0,0,0,0,0,0,0,0,0,0,0,6.91484778,0,0,0,0,0,0,0,0,0,0,0
"1953","OTU2680",0,0,0,0,0,3.25922252,0,0,0,0,0,2.508322536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.323402035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1954","OTU1697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.067977921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.889604284,0,0,0,0,0
"1955","OTU1129",0,0,0,0,0,5.35724451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.556042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1956","OTU4656",4.77252532,2.338608351,0,0,3.518612341,0,0,5.41476459,0,0,0,0,0,0,2.958469417,3.494369334,0,0,0,0,0,2.698359713,0,5.215089456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.582079002,0,2.755846235,0,0,0,3.190602423,0,0,0,0,0,0,0
"1957","OTU2877",0,0,0,0,3.295414747,0,0,0,0,0,0,2.508322536,2.340262344,0,2.048389678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700747738,0,2.3582801,0,0,0,0,0,0,0,0,0,0,5.461156627,3.034821384,0,0,0
"1958","OTU2119",0,0,0,0,0,0,0,5.768533076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1959","OTU978",0,0,6.328322887,0,0,5.527839357,0,0,0,0,0,3.508467507,0,0,0,0,0,0,4.594215914,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666309996,3.727783686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1960","OTU3147",0,0,0,0,0,0,0,0,2.591670418,0,0,0,0,0,0,0,0,0,2.86536452,0,2.466488087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961","OTU1751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.991360023,0,0,0,0,0,0,4.959418354,0,0,3.983913069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.196481753,0,0,0,0,0,0
"1962","OTU3979",0,0,0,0,0,0,0,0,0,0,3.666900651,0,0,0,2.483816605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3582801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.686781152
"1963","OTU3261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024358793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964","OTU2139",0,0,0,0,0,4.689324682,0,0,0,5.144810207,0,0,0,0,3.4790958,0,3.558981603,0,2.86536452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.112309628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965","OTU3427",2.565004248,0,0,0,0,0,0,2.620417184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024358793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1966","OTU4696",0,0,0,0,0,0,0,0,0,2.978021499,2.322796545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.445973725,0,0,3.370913853,0,2.755846235,0,0,0,0,0,0,0,0,0,0,0
"1967","OTU3580",0,0,0,0,0,0,0,0,0,0,0,3.836045792,0,0,2.048389678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.806714943,2.78318406,0,0,0,2.538374853,0,0,0,0,0,0,0,0,0,0,2.695481347,0,0,3.103909712,0,0,0,0
"1968","OTU1543",4.15141009,0,0,0,0,0,0,0,0,0,4.965726646,0,0,0,0,0,0,0,0,0,0,4.832902148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.743454841
"1969","OTU1643",0,0,0,0,0,0,0,0,0,0,0,2.508322536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","OTU868",0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.964446868,0,0,6.580551574,0,0,0,0,0,0,0,0,0,0,0,4.842049723,0,0,7.583270086,0,0,0,0,0,0,0,0
"1971","OTU2105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502174432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514947087,0,0,0,0,0,0,0,0
"1972","OTU1260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.668542399,0,0,0,5.590444028,0,0,0,0,0,0,0,0,0,0,0,0,7.355305275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","OTU968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.352122715,0,0,0,0,0,0,0,0,0,3.340727098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1974","OTU2437",0,0,0,0,0,0,0,0,0,5.412476476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71444717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975","OTU3931",0,0,0,2.281955134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.414473446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976","OTU4873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.865493027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977","OTU1285",0,0,0,0,0,0,0,0,0,0,0,4.354613689,0,0,0,0,0,6.318332487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978","OTU1855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.463424504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979","OTU3481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.316059242,0,0,0,0,0,0,0,0,0,0,0,0
"1980","OTU1028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.947995997,6.895091307,0,0,0,0,0,0,0,0,0,5.247617451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981","OTU1173",0,0,0,0,0,0,0,0,5.69583155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.168498363,0,0,0,0,0,0,0
"1982","OTU2077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.953850417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983","OTU3088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97990066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984","OTU2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32205969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985","OTU1528",0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43301423,0,0,0,0,0,0,0,0,0,0,0,0,4.853046152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","OTU2042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365192159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","OTU4263",3.351168538,3.622477413,3.409609631,3.969008336,3.295414747,3.25922252,3.731096957,3.976833444,3.789359257,3.827685234,3.458326255,3.836045792,3.859365883,3.612614289,3.80523022,3.821255757,3.244720692,3.444221617,3.377062791,3.896457655,4.215115222,3.920413018,4.445493768,3.620872599,3.983913069,3.135709409,3.7541208,3.695639154,3.211424472,3.349884403,3.305248865,3.278520744,3.312713893,3.459071931,4.270590383,3.606039529,4.084347317,3.723797739,3.196384168,4.270764432,3.772500762,4.257001546,4.05894555,3.604258274,3.571768222,3.6695522,3.763166799,3.425906275,3.502028233,3.852651499,3.403643615,4.414478124,3.562619316,3.918751087,3.542047009,2.657177521
"1988","OTU1145",0,0,6.007303655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","OTU1574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641350807
"1990","OTU1350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.323861925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991","OTU1938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.606783548,0,0,0,0,0,0,0,0,0
"1992","OTU4434",0,0,0,0,0,0,0,2.620417184,0,0,0,0,0,0,0,0,0,0,0,0,2.466488087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.887466015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993","OTU1612",0,4.864875321,0,0,0,0,0,0,0,0,0,3.686809147,0,0,0,0,3.791541975,0,0,0,0,0,0,0,0,0,0,0,0,5.27514684,0,0,0,3.603331012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.852651499,0,0,0,0,0,0
"1994","OTU3142",0,0,0,0,0,0,0,0,0,0,1.900203627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173539012,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995","OTU2317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225797266,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996","OTU2175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.601651147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997","OTU2329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.008053945,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998","OTU3150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.656638978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999","OTU1254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00032846,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","OTU1483",0,0,0,0,0,0,0,0,0,0,4.948821283,0,0,3.73723731,0,0,0,0,0,0,0,5.31451259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001","OTU2131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.286886232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","OTU992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.799591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","OTU4550",0,2.338608351,0,0,2.516787072,2.757984061,0,2.173999356,0,2.978021499,1.900203627,2.508322536,0,2.330774884,0,0,0,3.272447974,2.398681599,2.678839159,0,0,0,0,0,2.645475258,0,2.664578781,3.211424472,0,0,0,0,0,0,0,0,0,2.700747738,0,3.112309628,0,3.066150315,0,0,0,2.570373376,0,0,0,0,2.350999116,2.553508656,0,2.39077057,0
"2004","OTU4899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.977323276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005","OTU1944",0,0,0,0,0,0,0,0,0,0,0,2.508322536,0,0,0,0,0,0,0,0,0,0,0,0,4.640950993,0,0,0,0,0,0,0,0,3.603331012,0,0,0,5.236877585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006","OTU4662",3.047425232,2.799774199,2.513050455,2.737989435,3.295414747,3.25922252,3.289980359,3.642771142,3.608340823,3.827685234,3.286161214,2.985304521,2.801579009,3.468151957,3.257299469,2.972421889,0,3.058182919,3.158941366,3.712703257,2.939503314,2.698359713,2.886118151,0,3.114402943,3.672773531,2.443189063,3.466307823,3.211424472,3.349884403,2.198435809,2.978570673,2.806714943,3.286886232,2.577953089,3.429846936,0,3.32037551,0,2.445973725,3.647245259,2.646548042,3.596850772,3.287768053,0,0,0,3.425906275,3.190602423,0,3.403643615,3.63807826,3.337875271,0,3.14980771,3.148553876
"2007","OTU936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56872634,0,0,0,0,8.13516622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","OTU889",0,0,0,0,0,0,0,0,0,0,0,0,7.20838439,0,0,0,0,0,0,0,0,0,0,0,4.073327677,0,0,0,0,0,0,0,0,0,0,0,0,7.878158601,0,0,0,0,0,0,0,0,2.570373376,0,0,0,0,0,2.553508656,0,0,0
"2009","OTU4828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.636278138,0,0,0,0,0,0,0,0,0,0,0,0
"2010","OTU2545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.774826544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","OTU1781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.471621121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012","OTU3962",0,0,0,0,0,0,0,0,0,0,0,0,3.30707704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013","OTU1418",0,0,0,0,0,4.601898432,0,0,0,0,0,0,0,0,0,7.107482359,0,0,0,5.718283377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","OTU1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.792369678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","OTU3486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.398681599,0,0,3.193762448,0,0,0,0,0,0,0,0,0,0,2.806714943,0,0,0,0,0,0,0,0,0,0,2.7839874,0,0,0,0,0,0,0,0,0,0,2.856722168,0
"2016","OTU769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.064138643,0,0,0,0,0,0,0,0,0,0,0,6.374892697,8.091601966,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","OTU2979",0,0,0,0,0,0,0,0,4.544952604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","OTU2726",0,0,0,0,0,0,0,0,0,0,0,2.508322536,0,0,0,0,4.266248327,0,0,0,0,0,0,0,0,0,0,0,2.71444717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","OTU3417",0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.033583367,0,0,0,0,0,0
"2020","OTU1548",4.508809038,0,0,0,0,0,0,4.62113798,0,0,0,0,0,0,0,0,0,0,0,0,0,5.865512155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","OTU2371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.939238412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","OTU4160",3.907275213,2.338608351,3.514134,0,0,3.807322594,0,3.275195494,0,0,2.78252357,2.985304521,0,0,4.146888225,0,0,0,0,0,2.466488087,0,0,4.302318851,3.885182092,0,2.443189063,0,0,0,0,0,0,5.27282378,3.366142608,0,0,4.116879055,0,0,4.22802546,5.399244237,3.370913853,0,0,4.449343623,2.570373376,0,0,0,0,3.63807826,2.553508656,0,3.367583462,3.148553876
"2023","OTU1375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.493060467,0,0,0,0
"2024","OTU2724",4.712585847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025","OTU2081",0,0,2.075283473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.806714943,5.137319599,0,0,0,0,2.700747738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026","OTU3450",0,0,0,0,0,0,0,0,0,0,0,3.964668814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2027","OTU4627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084549345,0,0,0,0,0,0,5.698307144,0,0,3.072083444,0,0,0,0,0,0,2.821243559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2028","OTU4876",0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502174432,0,2.323402035,0,0,0,0,0,0,0,0,0,0,0,0,2.570373376,0,0,0,0,0,0,0,0,0
"2029","OTU1533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71455931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.066150315,0,0,0,0,0,0,0,0,0,0,0,0,0
"2030","OTU2485",0,0,2.787017932,0,0,0,0,0,2.591670418,0,0,0,0,0,0,5.969969011,2.744774742,0,0,4.402848653,0,0,0,3.802222819,0,0,0,0,0,0,0,0,2.806714943,0,3.923536954,0,0,0,0,0,0,0,0,3.83837246,0,0,0,0,0,0,0,2.813296243,0,0,0,3.869861674
"2031","OTU1493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99496837,0,0,0,5.556316146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2032","OTU2623",4.983442798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033","OTU2493",0,0,0,0,0,0,0,0,4.866916967,0,0,0,0,0,0,0,0,0,4.034785701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2034","OTU2879",0,0,0,0,0,0,0,0,5.114270036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2035","OTU1447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.845794024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
