OTU,fungi.Grass.BOGR.1,fungi.mock2,fungi.Ecotone.LATR.8,fungi.SPEGAR.PLJA.4B,fungi.SPEGAR.BOER.4A,fungi.Ecotone.PLJA.8,fungi.Ecotone.PLJA.1,fungi.SPEGAR.PLJA.3A,fungi.Grass.BOER.4,fungi.SPEGAR.ARPU.2A,fungi.SPEGAR.PLJA.2B,fungi.Grass.BOER.7,fungi.SPEGAR.BOER.1A,fungi.SPEGAR.BOGR.3B,fungi.Ecotone.LATR.5,fungi.SPEGAR.BOER.2B,fungi.Grass.PLJA.6,fungi.Shrub.LATR.8,fungi.SPEGAR.PLJA.1A,fungi.SPEGAR.BOER.4B,fungi.Grass.BOGR.7,fungi.Ecotone.BOER.4,fungi.Ecotone.BOER.7,fungi.Ecotone.PLJA.5,fungi.Ecotone.LATR.4,fungi.SPEGAR.ARPU.1A,fungi.SPEGAR.BOGR.2B,fungi.SPEGAR.BOGR.1B,fungi.SPEGAR.ARPU.1B,fungi.Grass.PLJA.5,fungi.Grass.PLJA.1,fungi.Grass.BOGR.4,fungi.SPEGAR.ARPU.4A,fungi.Ecotone.PLJA.3,fungi.Shrub.LATR.3,fungi.Grass.BOGR.5,fungi.SPEGAR.PLJA.4A,fungi.SPEGAR.BOER.2A,fungi.Ecotone.BOER.3,fungi.Ecotone.BOER.8,fungi.Ecotone.LATR.6,fungi.Grass.BOER.6,fungi.Grass.PLJA.2,fungi.Shrub.LATR.7,fungi.Shrub.LATR.5,fungi.SPEGAR.ARPU.3B,fungi.SPEGAR.BOER.1B,fungi.Grass.BOER.5,fungi.Ecotone.LATR.2,fungi.SPEGAR.BOGR.4B,fungi.Ecotone.LATR.3,fungi.SPEGAR.ARPU.2B,fungi.Shrub.LATR.6,fungi.Ecotone.BOER.2,fungi.Ecotone.LATR.7,fungi.Ecotone.PLJA.7,fungi.SPEGAR.ARPU.4B,fungi.SPEGAR.BOGR.3A,fungi.SPEGAR.PLJA.3B,fungi.Grass.BOGR.3,fungi.Shrub.LATR.2,fungi.SPEGAR.PLJA.2A,fungi.Shrub.LATR.4,fungi.Ecotone.BOER.1,fungi.Ecotone.BOER.5,fungi.Grass.PLJA.7,fungi.SPEGAR.BOER.3B,fungi.Grass.BOER.2,fungi.SPEGAR.BOGR.2A,fungi.Grass.BOGR.8,fungi.Grass.BOGR.6,fungi.Ecotone.BOER.6,fungi.Grass.PLJA.8,fungi.SPEGAR.PLJA.1B,fungi.Grass.BOGR.2,fungi.mock1,fungi.Grass.BOER.8,fungi.Grass.PLJA.3,fungi.SPEGAR.BOGR.4A,fungi.Shrub.LATR.1,fungi.SPEGAR.BOGR.1A,fungi.Grass.BOER.3,fungi.Ecotone.LATR.1,fungi.Ecotone.PLJA.6,fungi.Ecotone.PLJA.2,fungi.Grass.BOER.1,fungi.SPEGAR.BOER.3A,fungi.Ecotone.PLJA.4,fungi.Grass.PLJA.4,fungi.SPEGAR.ARPU.3A
OTU2670,0,0,0,0,0,0,0,0,0,0,0,0,0,3.551897591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.835596027,0,0,0,0,5.267883468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481472823
OTU3818,0,0,0,0,0,0,0,0,0,0,0,2.757984061,0,0,2.325986005,0,0,0,0,0,0,0,0,0,2.330774884,0,0,0,2.194643147,0,0,0,0,0,0,0,0,0,2.466488087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.577953089,0,0,0,0,0,0,0,0,2.900601158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183389215,0,0,0,0,0
OTU1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.141237108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1931,0,0,0,0,0,0,0,0,0,2.77974954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.972421889,0,0,0,0,0,0,2.363648389,2.466488087,0,0,0,0,0,0,0,0,0,0,0,0,0,3.446000737,2.502174432,0,0,0,0,0,0,0,0,0,0,0,2.445973725,0,0,0,0,0,0,0,0,3.132756044,0,0,5.296432022,0,0,0,0,0,0,0,4.785336413,0,0,0,0
OTU2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.920144207,0,0,0,0,0,0,0,0,0,0,7.987163951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.169376175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.799681779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.174823537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.510233089,0,0,0,0,0,0,0,0,0,0
OTU1289,0,0,0,0,0,0,0,0,0,6.760558947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443763234,0,0,0,0,0,0,0,0,0,0,0
OTU2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167250743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.866276176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1540,0,0,0,4.739209867,0,0,0,0,0,4.718426239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517588351,0,3.304711156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.268270536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.636746329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043411612
OTU1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.381527535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.275633197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2498,0,0,0,0,0,0,0,0,5.204518418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1290,0,0,0,0,2.985304521,0,0,0,0,0,0,5.310467968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.528248636,4.65170805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.587281864,0,0,0,4.080644262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642885488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.344406857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.415699106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.627917985,0,0,0,0,0,0
OTU1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765847804,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4306,3.57639363,3.607756163,2.338608351,3.373299869,3.836045792,2.990483489,3.551144099,3.089821793,2.516787072,3.283116139,3.838188335,3.25922252,3.394955551,2.73864174,3.075062568,3.583669771,2.620417184,3.940759026,3.802758001,3.345635613,2.978021499,3.185458334,2.985304521,3.091525264,3.080584253,3.864891421,3.749238864,3.003386325,3.30058373,3.572214142,0,3.244720692,3.260065874,2.770031289,3.551791156,3.712703257,2.523117278,2.363648389,3.458326255,3.193762448,3.399821419,3.802222819,3.504262877,3.672773531,2.914015136,2.444120493,3.091994275,3.695639154,3.523945425,2.365578865,3.349884403,2.835596027,3.305248865,2.502174432,4.05314531,3.459071931,0,0,3.697932514,3.061625183,2.44272663,2.48327042,0,3.32037551,0,3.213565707,2.89488236,3.328658149,3.73868442,3.44546197,3.066150315,2.7839874,3.256875551,3.21400173,3.132756044,2.646233197,3.053312781,3.653808908,3.754843267,3.190602423,2.737137477,3.300900627,3.403643615,3.63807826,2.553508656,3.057445428,3.979881527,3.542047009,2.657177521,0
OTU2848,4.037134573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.836715939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.118503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.069900332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.612531781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.570001882,5.220531274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2207,3.047425232,0,2.338608351,0,0,0,0,0,0,2.320253439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.330774884,0,0,0,0,2.048389678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48327042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695481347,0,2.795951699,0,0,0,0,0,0,0,0
OTU949,0,0,0,0,0,0,0,0,0,0,5.525940825,0,0,0,0,0,0,5.388870842,0,0,0,3.783433936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4421509,0,0,0,0,0,0,0,2.840588477,0,0,0,2.806714943,4.804046874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.154571947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2355,2.565004248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.345286026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.373629984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.803762369,0,0,0,0,0,0,0,0,0,0,0
OTU4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985304521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4471,0,3.211424472,2.799774199,2.70724102,3.285628502,2.075283473,0,0,0,3.06845359,2.783833148,3.574236969,2.773926548,0,2.325986005,2.893649862,2.173999356,3.076670799,0,0,3.500497793,1.900203627,3.508467507,3.30707704,2.791227248,0,3.569260897,2.086116274,2.194643147,2.483816605,0,2.744774742,0,3.058182919,3.158941366,2.678839159,0,2.363648389,2.939503314,0,0,2.602132466,2.823224084,0,0,0,2.458180999,3.156678067,0,2.365578865,3.349884403,0,2.647014025,0,3.865493027,2.323402035,2.835484717,2.811458532,2.666495131,2.577953089,2.44272663,2.957871494,2.832242309,3.723797739,2.700747738,3.433738662,0,2.3582801,0,2.646548042,3.370913853,0,3.256875551,2.716794637,0,0,0,3.425906275,3.211011698,0,2.281173526,0,0,3.103909712,3.034821384,3.057445428,0,2.39077057,0,0
OTU730,0,0,0,0,0,0,0,0,0,0,0,0,2.063848913,0,0,0,0,0,0,2.372452082,0,0,0,0,8.422682243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.755846235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.003386325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71444717,0,0,2.371426436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.977323276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57740154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466488087,0,0,0,3.114402943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.864891421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84187384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.513529112,0,0,0,0,0,0,0,0,0,0,0,0
OTU803,0,2.915033808,0,0,0,0,0,0,0,0,0,0,0,0,0,8.223626264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1159,0,0,0,0,0,0,0,0,7.045352915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.209911473,0
OTU2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.939916484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.646043438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166408538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4984,0,0,2.799774199,0,2.508322536,2.787017932,0,0,0,2.77974954,0,2.757984061,2.773926548,0,2.325986005,0,0,0,2.481850945,3.519483817,0,2.322796545,2.508322536,2.340262344,2.791227248,2.806210628,0,2.524827526,3.30058373,2.048389678,2.972421889,3.244720692,3.260065874,0,2.86536452,0,3.526198969,0,0,3.193762448,3.722010945,0,0,0,2.443189063,0,2.458180999,0,3.523945425,0,0,2.371426436,3.446000737,3.278520744,2.806714943,2.323402035,2.835484717,0,0,3.061625183,3.209814027,0,2.832242309,2.538374853,2.700747738,2.445973725,2.89488236,0,2.900601158,2.646548042,2.582079002,2.7839874,0,0,3.132756044,3.136541294,3.053312781,3.118324937,3.211011698,0,2.281173526,0,3.403643615,2.813296243,3.034821384,0,2.622847012,2.39077057,3.148553876,0
OTU2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733311703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1916,0,0,0,0,0,0,0,0,0,0,0,6.194345733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.449477696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.072967389,0,0,0,0,0,0,0
OTU4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.855125624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU845,0,0,0,0,0,0,0,0,0,0,0,0,3.954815073,0,0,4.06888771,0,0,0,0,0,0,0,0,0,0,0,2.086116274,0,0,0,0,0,0,0,0,5.61374444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05314531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405509464,0,0,0,0,0,0,0,0,7.912729438,0,0,0,0,0,0,0
OTU1315,0,0,0,0,0,4.955008751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.797711982,0,5.337926129,0,0,0,0,0,0,0,0,0,0,3.885182092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.068706205,0,0,0,0,0,0,0,0,0,5.514947087,0,0,0,5.033583367,0,0,0,0,0,0,0,0
OTU1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.364679303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1460,2.565004248,0,0,0,0,0,0,0,3.697228563,0,2.783833148,0,0,0,0,3.583669771,3.108209716,0,2.956317593,0,0,0,0,0,0,0,2.559051385,0,0,0,0,3.558981603,0,0,0,0,0,3.118503703,0,0,0,0,0,0,0,0,0,4.16418819,0,2.365578865,0,0,0,0,0,0,0,5.723279447,3.468523215,3.772489812,2.913509397,4.045352017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.795951699,0,0,0,0,0,0,0,0
OTU2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.491381914,0,0,4.185965215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617777438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00444111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.110876019,0,0,0
OTU1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.383451457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.915033808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460074717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.680565922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.900189257,0,0,0,3.500497793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.203540714,0,0,0
OTU3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.562649058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.671032142,0,0,0,0,0,0,0,0,0,0,0,0
OTU1128,0,0,0,0,0,4.084018891,0,0,0,0,0,4.915032774,0,0,5.398235306,0,0,0,0,0,0,0,2.985304521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.332676055,0,0,0,0,0,0,0,4.024358793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173539012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4412,3.047425232,2.915033808,2.799774199,2.991840316,2.985304521,3.291094604,3.551144099,2.338785316,3.295414747,3.599366535,0,3.25922252,3.139884674,3.551897591,3.289980359,2.893649862,3.108209716,3.382005453,3.255027404,0,3.500497793,3.376433303,2.508322536,3.30707704,2.791227248,3.485064082,3.344284728,3.167214496,2.923894943,2.958469417,2.972421889,3.558981603,2.758752265,3.058182919,3.158941366,3.172332315,2.523117278,2.363648389,3.783433936,3.193762448,2.886118151,3.088147767,3.649529488,0,3.210348311,3.431517513,3.625071952,3.695639154,0,3.3374015,4.094542449,3.127479381,3.567513307,3.679240602,3.630485737,3.603331012,3.663667944,4.05894555,3.158781659,3.366142608,3.209814027,3.256668141,2.832242309,3.723797739,3.196384168,2.91706069,2.89488236,3.328658149,3.415699106,3.674057758,2.582079002,3.83837246,3.571768222,3.649690382,3.132756044,3.445097947,3.053312781,3.118324937,3.431089329,3.502028233,3.236335928,0,3.403643615,2.813296243,3.562619316,3.918751087,3.827685234,3.814144851,3.148553876,0
OTU1552,0,0,0,5.822544787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.603331012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
