"","OTU","OTU_sum","Domain","Phylum","Class","Order","Family","Genus","Species"
"2147","OTU3483",28.4602579517189,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","g:Penicillium","UNKNOWN"
"1414","OTU2591",28.3833423530404,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2728","OTU4291",28.3662069034674,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Corticiales","f:Corticiaceae","g:Rhizochaete","s:Rhizochaete_fouquieriae_SH007649.07FU"
"763","OTU1830",28.3607749928529,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","UNKNOWN","UNKNOWN"
"94","OTU1096",28.3549398216186,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2848","OTU4448",28.3531551187678,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3259","OTU520",28.345963519591,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1983","OTU329",28.2544446956439,"d:Fungi","p:Mucoromycota","c:Umbelopsidomycetes","o:Umbelopsidales","f:Umbelopsidaceae","g:Umbelopsis","UNKNOWN"
"3335","OTU591",28.2339713957854,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1021","OTU2136",28.216144705775,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"993","OTU2100",28.1918947152361,"d:Fungi","p:Chytridiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2511","OTU3970",28.1524812625772,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3375","OTU629",28.1220175464956,"d:Fungi","p:Ascomycota","c:Archaeorhizomycetes","o:Archaeorhizomycetales","f:Archaeorhizomycetaceae","g:Archaeorhizomyces","UNKNOWN"
"849","OTU1933",28.0978820856648,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3420","OTU674",28.0704912252976,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3704","OTU953",28.0493720802648,"d:Fungi","p:Ascomycota","c:Saccharomycetes","o:Saccharomycetales","f:Saccharomycetales_fam_Incertae_sedis","g:Candida","s:Candida_santamariae_SH190098.07FU"
"2588","OTU4090",28.0397859308449,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Nectriaceae","UNKNOWN","UNKNOWN"
"3444","OTU699",28.0304970195066,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
"1080","OTU2203",28.0206694146607,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
"1027","OTU2141",27.9460481270175,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Filobasidiales","f:Filobasidiaceae","g:Filobasidium","s:Filobasidium_wieringae_SH221435.07FU"
"3685","OTU934",27.9111560285859,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3350","OTU606",27.8677167140862,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","UNKNOWN","UNKNOWN","UNKNOWN"
"1016","OTU2129",27.8159911078197,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Trichomeriaceae","g:Knufia","s:Knufia_peltigerae_SH180461.07FU"
"3626","OTU875",27.7101205371232,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1964","OTU3262",27.6758909273237,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Pleosporaceae","g:Exserohilum","s:Exserohilum_rostratum_SH211295.07FU"
"2087","OTU3411",27.6558964021118,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"734","OTU1797",27.6545986877675,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2677","OTU4224",27.6434506135225,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3508","OTU758",27.5993313745758,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","g:Exophiala","s:Exophiala_xenobiotica_SH194487.07FU"
"893","OTU1982",27.5953719877149,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"187","OTU1196",27.5570330533921,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"852","OTU1937",27.5503621207024,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"442","OTU1474",27.5458413253954,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1470","OTU2652",27.5221413834638,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2770","OTU4346",27.4648951210086,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1274","OTU2427",27.4547760569706,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3660","OTU908",27.4374960281281,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Cyphellophoraceae","g:Cyphellophora","UNKNOWN"
"2859","OTU4460",27.4185495989148,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","g:Conocybe","s:Conocybe_deliquescens_SH179179.07FU"
"2789","OTU4378",27.3574627504183,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3569","OTU819",27.3244585958438,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1772","OTU3017",27.2750137576342,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pyronemataceae","g:Geopora","UNKNOWN"
"995","OTU2102",27.2622239656147,"d:Fungi","p:Basidiomycota","c:Malasseziomycetes","o:Malasseziales","f:Malasseziaceae","g:Malassezia","s:Malassezia_globosa_SH184036.07FU"
"3480","OTU730",27.2080427750164,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3667","OTU916",27.2054230065977,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1462","OTU2645",27.2001513445455,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Myxotrichaceae","g:Oidiodendron","s:Oidiodendron_chlamydosporicum_SH216990.07FU"
"1182","OTU2320",27.1466666412445,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3066","OTU4748",27.1340767219254,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2019","OTU3336",27.1272874143081,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"926","OTU2021",27.0925089760812,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1519","OTU2712",27.0857857801274,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2111","OTU3439",27.0519549638147,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"766","OTU1833",27.0282242020058,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2967","OTU4606",27.024897352749,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Phaeosphaeriaceae","g:Phaeosphaeria","UNKNOWN"
"1341","OTU2503",26.9091120537851,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2905","OTU4531",26.9014019091216,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","UNKNOWN","UNKNOWN","UNKNOWN"
"1031","OTU2146",26.8995887702074,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3577","OTU827",26.8929607479926,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2302","OTU3685",26.8889607817481,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3624","OTU872",26.8372903293239,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3215","OTU4964",26.8181651270266,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1122","OTU2254",26.7621283401292,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1143","OTU2280",26.7271467353575,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"739","OTU1800",26.7157937339153,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1050","OTU2170",26.677017771858,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Diaporthales","UNKNOWN","UNKNOWN","UNKNOWN"
"3547","OTU796",26.6367252753449,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3744","OTU991",26.6276028507413,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"316","OTU1333",26.6155247698341,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"911","OTU2002",26.5988200995363,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Cladosporiaceae","UNKNOWN","UNKNOWN"
"3432","OTU687",26.5872586670744,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Magnaporthales","f:Magnaporthaceae","UNKNOWN","UNKNOWN"
"2745","OTU4313",26.4369031568502,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"764","OTU1831",26.3948203541187,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","UNKNOWN","UNKNOWN"
"432","OTU1463",26.387438894173,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","UNKNOWN","UNKNOWN"
"162","OTU1167",26.3840086700976,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","f:Xylariaceae","UNKNOWN","UNKNOWN"
"3500","OTU749",26.3476363881667,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3495","OTU744",26.3289316384489,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"122","OTU1122",26.2872632325058,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"278","OTU1286",26.2843607547542,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Filobasidiales","f:Filobasidiaceae","g:Heterocephalacria","UNKNOWN"
"1610","OTU2824",26.2181864493337,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1975","OTU3276",26.169973910694,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1390","OTU2563",26.1534680497124,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","UNKNOWN","UNKNOWN","UNKNOWN"
"3087","OTU4784",26.1362998584694,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3015","OTU4676",26.0676623807852,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1685","OTU2915",26.0335104383335,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2942","OTU4576",25.9690186390741,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1072","OTU2197",25.9558535167155,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2829","OTU4429",25.8659892514384,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Hymenochaetales","UNKNOWN","UNKNOWN","UNKNOWN"
"2619","OTU4135",25.8575601376108,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3745","OTU992",25.8529887986246,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1576","OTU2780",25.8161998536048,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2989","OTU4643",25.8045912195591,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1382","OTU2551",25.7691338773095,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","UNKNOWN","UNKNOWN","UNKNOWN"
"2991","OTU4647",25.7021201872415,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1456","OTU2637",25.6981133689324,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Diaporthales","UNKNOWN","UNKNOWN","UNKNOWN"
"1172","OTU2310",25.648571544185,"d:Fungi","p:Ascomycota","c:Orbiliomycetes","o:Orbiliales","f:Orbiliaceae","g:Orbilia","UNKNOWN"
"1197","OTU2338",25.5762975050801,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1987","OTU3294",25.5684636674397,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3116","OTU4826",25.4242361963753,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3572","OTU822",25.4226846378241,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2130","OTU3461",25.3908524186227,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Powellomycetaceae","g:Powellomyces","UNKNOWN"
"1559","OTU2758",25.3589986843206,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"459","OTU1493",25.3337867879621,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3713","OTU961",25.3264366497342,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1872","OTU3143",25.2937556842192,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"350","OTU1374",25.2659583330585,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3655","OTU903",25.2624516504836,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2395","OTU3810",25.2480533199739,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2574","OTU4064",25.2413831463971,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"38","OTU1038",25.22521189778,"d:Fungi","p:Glomeromycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1619","OTU2833",25.2034283347559,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"45","OTU1045",25.1933678929542,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"623","OTU1666",25.1898128085752,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3025","OTU4688",25.189454681122,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"169","OTU1175",25.1678108867489,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1436","OTU2614",25.1410250198369,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"113","OTU1114",25.0751655215667,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2807","OTU4399",25.068925194145,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2107","OTU3433",25.0452712027377,"d:Fungi","p:Basidiomycota","c:Ustilaginomycetes","o:Ustilaginales","f:Ustilaginaceae","UNKNOWN","UNKNOWN"
"3702","OTU951",25.0310412628046,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","g:Penicillium","UNKNOWN"
"1994","OTU3301",25.0269437609237,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3687","OTU936",25.0023151480521,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","g:Chaetomium","UNKNOWN"
"3584","OTU833",24.9946402867717,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3297","OTU557",24.9858706862062,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3738","OTU986",24.965942799412,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"157","OTU1159",24.9583173922782,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"751","OTU1818",24.8925565020816,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"862","OTU1948",24.8872554840616,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2873","OTU4475",24.8792390498818,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Psathyrellaceae","g:Psathyrella","UNKNOWN"
"3631","OTU880",24.712179804513,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Pleosporaceae","g:Bipolaris","UNKNOWN"
"2874","OTU4476",24.6148695785553,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1479","OTU2663",24.5287209637762,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pyronemataceae","UNKNOWN","UNKNOWN"
"2218","OTU3573",24.5235133506665,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","f:Xylariaceae","g:Hypoxylon","UNKNOWN"
"2496","OTU3947",24.4379535971902,"d:Fungi","p:Glomeromycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"254","OTU1263",24.4207631456719,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1457","OTU2639",24.329423872274,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"477","OTU1511",24.3066210588258,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"56","OTU1058",24.1241653871469,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"609","OTU1651",24.0525687462642,"d:Fungi","p:Chytridiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2833","OTU4432",24.0414931913944,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Coniochaetales","f:Coniochaetaceae","UNKNOWN","UNKNOWN"
"2184","OTU3538",24.0334416810274,"d:Fungi","p:Glomeromycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2270","OTU3644",23.9874914968286,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","g:Aspergillus","s:Aspergillus_saccharolyticus_SH021500.07FU"
"3081","OTU4773",23.9852728959682,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","f:Onygenaceae","UNKNOWN","UNKNOWN"
"447","OTU1480",23.9467172731448,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"285","OTU1293",23.9450017882788,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2591","OTU4093",23.937193593551,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Coniochaetales","f:Coniochaetaceae","g:Coniochaeta","s:Coniochaeta_ligniaria_SH020889.07FU"
"548","OTU1593",23.9113836463469,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"3071","OTU4757",23.8748229775685,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1489","OTU2676",23.8708975832831,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","UNKNOWN","UNKNOWN","UNKNOWN"
"3663","OTU911",23.8671892187677,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Tulasnellaceae","UNKNOWN","UNKNOWN"
"448","OTU1481",23.8420264937539,"d:Fungi","p:Ascomycota","c:Lecanoromycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3724","OTU972",23.7975830921744,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Entolomataceae","g:Entoloma","s:Entoloma_halophilum_SH032806.07FU"
"1922","OTU3210",23.7965601864946,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","f:Gymnoascaceae","UNKNOWN","UNKNOWN"
"87","OTU1089",23.7821469536197,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"143","OTU1144",23.7621209840039,"d:Fungi","p:Ascomycota","c:Pezizomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"154","OTU1156",23.732851113232,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","f:Onygenaceae","g:Auxarthron","s:Auxarthron_alboluteum_SH195627.07FU"
"361","OTU1387",23.7124063079669,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Trichocomaceae","g:Talaromyces","UNKNOWN"
"1969","OTU3269",23.7027015703266,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Coniochaetales","UNKNOWN","UNKNOWN","UNKNOWN"
"714","OTU1774",23.694651174806,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3063","OTU4740",23.6620743492817,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","UNKNOWN","UNKNOWN"
"539","OTU1582",23.5864832190788,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Entolomataceae","g:Entoloma","s:Entoloma_phaeocarpum_SH032804.07FU"
"3283","OTU544",23.5552763539594,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Sebacinales","f:Sebacinaceae","g:Chaetospermum","s:Chaetospermum_chaetosporum_SH206084.07FU"
"619","OTU1660",23.5382676838592,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Diversisporales","f:Diversisporaceae","g:Corymbiglomus","s:Corymbiglomus_corymbiforme_SH000369.07FU"
"680","OTU1731",23.505150042427,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Dothideales","f:Dothioraceae","g:Hormonema","s:Hormonema_macrosporum_SH206392.07FU"
"1744","OTU2984",23.4539659455241,"d:Fungi","p:Basidiomycota","c:Ustilaginomycetes","o:Ustilaginales","f:Ustilaginaceae","UNKNOWN","UNKNOWN"
"199","OTU1208",23.4449774632525,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3216","OTU4965",23.3788018665297,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","UNKNOWN","UNKNOWN","UNKNOWN"
"966","OTU2070",23.3308866993188,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1664","OTU2889",23.3250924586953,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3281","OTU542",23.3173416587815,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"543","OTU1586",23.2787990059732,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"562","OTU1605",23.2758593774686,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"326","OTU1349",23.26793164553,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2668","OTU4204",23.2672127648775,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
